protocol_type,service,flag,land,logged_in,is_host_login,is_guest_login,duration,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,Label
icmp,eco_i,SF,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,103,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,Probe
tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,161,28,0.17,0.03,0.01,0.0,0.01,0.0,0.87,1.0,Probe
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,1,0.07,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.92,1.0,Probe
tcp,telnet,SF,0,0,0,0,0,120,174,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,98,0.38,0.02,0.0,0.0,0.0,0.0,0.01,0.03,R2L
udp,other,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,205,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,0.82,0.99,0.0,0.0,0.0,0.0,0.0,Probe
tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,1.0,1.0,0.25,1.0,1.0,30,31,0.17,0.17,0.03,0.06,0.0,0.0,0.83,1.0,Probe
udp,private,SF,0,0,0,0,0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,smtp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,4,0.02,0.99,0.99,0.0,0.0,0.0,0.98,0.25,Probe
tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.82,0.8,0.0,0.0,0.0,0.9,1.0,Probe
tcp,pop_3,SF,0,1,0,0,4,28,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,214,0.84,0.02,0.0,0.0,0.0,0.0,0.04,0.01,R2L
tcp,ftp,SF,0,1,0,1,282,160,597,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,50,0.2,0.02,0.0,0.0,0.0,0.0,0.55,0.0,R2L
udp,private,SF,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1,0.15,0.0,0.83,1.0,0.0,1.0,0.0,255,1,0.0,0.95,0.0,0.0,0.1,0.0,0.89,1.0,Probe
tcp,pop_3,SF,0,1,0,0,3,28,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.02,0.0,0.0,0.0,0.0,0.02,0.0,R2L
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,156,0.61,0.02,0.0,0.0,0.0,0.0,0.13,0.0,R2L
tcp,pop_3,RSTO,0,1,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.0,0.0,1.0,0.88,0.33,1.0,1.0,43,57,0.26,0.12,0.02,0.04,0.0,0.0,0.88,1.0,Probe
udp,private,SF,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,pop_3,SF,0,1,0,0,10,30,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,Probe
udp,private,SF,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp_data,SF,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,3,0.15,0.1,0.15,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,1,0,1,281,164,599,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,13,0.93,0.14,0.07,0.0,0.0,0.0,0.0,0.0,R2L
icmp,eco_i,SF,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,Probe
udp,other,SF,0,0,0,0,992,146,105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,4,0.44,0.44,1.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,1,0,1,282,158,595,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120,45,0.38,0.05,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,103,50,0.17,0.05,0.01,0.04,0.02,0.0,0.9,1.0,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,1,0.01,0.0,0.99,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.98,1.0,Probe
tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1.0,0.14,0.0,0.72,1.0,0.0,0.79,11,78,0.45,0.27,0.09,0.03,1.0,0.06,0.0,0.63,Probe
tcp,ftp,SF,0,1,0,1,283,164,599,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,45,0.18,0.02,0.0,0.0,0.0,0.0,0.52,0.0,R2L
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,62,0.95,0.03,0.02,0.03,0.0,0.0,0.0,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,0.96,0.0,0.0,0.14,0.0,0.86,1.0,Probe
tcp,ftp_data,SF,0,0,0,0,280,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,14,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,R2L
tcp,pop_3,SF,0,1,0,0,3,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,240,0.94,0.02,0.0,0.0,0.0,0.0,0.02,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,1,0.03,0.0,0.97,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,Probe
udp,private,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.0,0.0,0.0,0.0,0.02,1.0,0.0,255,1,0.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,Probe
udp,private,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0.0,0.0,0.0,0.0,0.03,0.94,0.0,255,1,0.0,0.66,0.93,0.0,0.0,0.0,0.07,0.0,Probe
tcp,pop_3,RSTO,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,1.0,1.0,0.33,1.0,0.0,255,53,0.21,0.02,0.0,0.0,0.0,0.0,0.77,0.98,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.08,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.12,0.0,0.88,1.0,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,Probe
tcp,ftp,SF,0,1,0,1,282,158,595,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.33,0.67,0.0,255,1,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.0,R2L
tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,1.0,0.86,0.33,1.0,1.0,17,59,0.24,0.29,0.06,0.03,0.0,0.0,0.82,1.0,Probe
tcp,ftp_data,SF,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,15,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,1,0,1,281,162,599,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,35,0.46,0.05,0.01,0.0,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0.0,0.0,0.0,0.0,0.01,0.79,0.0,255,1,0.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,Probe
tcp,imap4,RSTO,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.67,1.0,0.33,1.0,1.0,177,59,0.24,0.03,0.01,0.03,0.0,0.0,0.89,0.97,Probe
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,26,1.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0.0,0.0,0.0,0.0,0.01,0.57,0.0,255,1,0.0,0.86,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,ftp,SF,0,1,0,1,283,159,595,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,84,0.33,0.03,0.0,0.0,0.02,0.0,0.02,0.0,R2L
tcp,pop_3,SF,0,1,0,0,4,27,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,223,0.87,0.02,0.0,0.0,0.0,0.0,0.02,0.0,R2L
tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,1.0,0.25,1.0,1.0,30,51,0.17,0.17,0.03,0.04,0.0,0.0,0.87,1.0,Probe
tcp,ftp_data,SF,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,29,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,1,0,1,281,160,597,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,5,0.02,0.36,0.0,0.0,0.0,0.0,0.96,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.95,1.0,Probe
tcp,ftp_data,SF,0,0,0,0,280,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,28,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,pop_3,SF,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.33,0.0,0.33,1.0,0.0,128,51,0.2,0.04,0.01,0.04,0.0,0.0,0.16,0.51,Probe
tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47,1,0.02,0.83,0.83,0.0,0.0,0.0,0.83,1.0,Probe
udp,private,SF,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,0,0,1,0,26,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,128,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,telnet,RSTO,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,0.71,1.0,0.0,0.57,255,45,0.18,0.03,0.0,0.0,0.0,0.02,0.52,0.8,Probe
tcp,pop_3,SF,0,1,0,0,4,28,93,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,236,0.93,0.01,0.0,0.0,0.0,0.0,0.04,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,1,0.08,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,Probe
tcp,ftp,SF,0,0,0,1,0,26,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,45,0.57,0.05,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp_data,SF,0,0,0,0,280,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,6,0.21,0.07,0.21,0.0,0.0,0.0,0.0,0.0,R2L
tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.17,1.0,0.5,0.25,1.0,0.83,124,84,0.34,0.04,0.01,0.02,0.01,0.01,0.87,0.6,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0.0,0.83,1.0,0.0,1.0,0.0,255,1,0.0,0.93,0.0,0.0,0.15,0.0,0.85,1.0,Probe
udp,other,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,241,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,147,0.58,0.02,0.0,0.0,0.0,0.0,0.15,0.0,R2L
tcp,imap4,RSTO,0,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,23,0.09,0.03,0.0,0.0,0.0,0.0,0.3,0.96,Probe
tcp,ftp_data,SF,0,0,0,0,280,283618,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,22,1.0,0.0,1.0,0.14,0.0,0.05,0.0,0.0,R2L
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.48,0.2,0.0,0.0,0.0,0.21,1.0,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,0.9,0.0,0.0,0.13,0.0,0.87,1.0,Probe
tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,1.0,0.5,0.33,1.0,1.0,255,41,0.16,0.02,0.0,0.0,0.0,0.0,0.53,1.0,Probe
tcp,telnet,RSTO,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.14,1.0,0.43,1.0,0.0,0.71,255,61,0.24,0.03,0.0,0.0,0.0,0.0,0.51,0.62,Probe
tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.8,1.0,0.2,0.8,1.0,255,37,0.15,0.03,0.0,0.0,0.0,0.0,0.69,1.0,Probe
tcp,pop_3,SF,0,1,0,0,4,28,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,239,0.94,0.01,0.0,0.0,0.0,0.0,0.04,0.0,R2L
tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,191,1,0.01,0.66,0.66,0.0,0.0,0.0,0.68,1.0,Probe
tcp,telnet,RSTO,0,0,0,0,0,125,188,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,57,0.22,0.02,0.0,0.0,0.0,0.0,0.01,0.05,R2L
tcp,ftp_data,SF,0,0,0,0,280,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,19,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,R2L
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,242,0.95,0.02,0.0,0.0,0.0,0.0,0.02,0.0,R2L
udp,private,SF,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,140,85,0.34,0.02,0.01,0.02,1.0,1.0,0.0,0.0,Probe
tcp,ftp,SF,0,1,0,0,5,95,332,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247,90,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0,U2R
tcp,ftp,SF,0,1,0,1,283,160,597,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,69,0.45,0.03,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Probe
udp,other,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,pop_3,SF,0,1,0,0,4,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158,140,0.88,0.02,0.01,0.01,0.0,0.0,0.06,0.0,R2L
tcp,telnet,SF,0,0,0,0,0,125,174,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,139,0.55,0.02,0.0,0.0,0.0,0.0,0.02,0.03,R2L
tcp,imap4,RSTO,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,1.0,0.83,0.5,1.0,1.0,106,59,0.25,0.05,0.01,0.03,0.0,0.0,0.89,0.98,Probe
tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0.0,1.0,0.91,0.33,1.0,1.0,255,14,0.05,0.03,0.0,0.0,0.01,0.07,0.19,0.93,Probe
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.01,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.95,1.0,Probe
tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0.0,0.83,1.0,0.0,1.0,0.0,255,1,0.0,0.91,0.0,0.0,0.16,0.0,0.83,1.0,Probe
tcp,imap4,RSTO,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,142,60,0.26,0.04,0.01,0.03,0.0,0.0,0.92,0.98,Probe
tcp,telnet,RSTO,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.67,1.0,0.0,0.67,142,88,0.3,0.04,0.01,0.02,0.01,0.0,0.91,0.66,Probe
tcp,ftp,SF,0,1,0,1,282,162,597,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,8,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,R2L
udp,other,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,455,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,pop_3,SF,0,1,0,0,4,28,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,61,0.95,0.03,0.02,0.03,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,0,0,1,0,26,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158,74,0.47,0.03,0.01,0.0,0.0,0.0,0.0,0.0,R2L
tcp,ftp,SF,0,0,0,1,0,26,157,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200,97,0.49,0.03,0.0,0.0,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,R2L
udp,private,SF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0.0,0.0,0.0,0.0,0.01,0.68,0.0,255,1,0.0,0.86,1.0,0.0,0.0,0.0,0.0,0.0,Probe
tcp,pop_3,RSTO,0,1,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,1.0,1.0,0.25,1.0,1.0,255,41,0.16,0.03,0.0,0.0,0.01,0.02,0.61,0.98,Probe
tcp,telnet,SF,0,0,0,0,0,125,174,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,R2L
tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,118,86,0.34,0.03,0.01,0.02,1.0,1.0,0.0,0.0,Probe
tcp,telnet,RSTO,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.0,0.21,0.75,0.54,0.5,0.75,0.83,255,14,0.05,0.02,0.0,0.0,0.0,0.0,0.08,0.5,Probe
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0.06,1.0,0.93,0.0,0.01,1.0,0.0,255,1,0.0,0.18,0.0,0.0,0.06,1.0,0.87,0.0,Probe
icmp,eco_i,SF,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,14,1.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,Probe
tcp,pop_3,SF,0,1,0,0,4,28,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,222,0.87,0.04,0.0,0.0,0.0,0.0,0.0,0.0,R2L
tcp,pop_3,RSTO,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,0.5,1.0,1.0,78,61,0.27,0.06,0.01,0.03,0.0,0.0,0.91,1.0,Probe
